platform,content_id,content_type,upload_date,author_username,author_followers,likes,comments,shares,views,engagement_rate,hashtags,sentiment_score,trend_category,video_duration,thumbnail_clicks,subscribers_gained,retweets,quote_tweets,impressions,saves,story_views,is_sponsored,music_used,duets,challenge_tag
TikTok,TI_298029,short_video,2024-08-26 23:32:48,@warnerchristopher,892022,33060,417,12493,467324,9.84,"['#Fit', '#Tech']",-0.86,Tech,,,,,,,,,,personal,384.0,#fine
TikTok,TI_899768,short_video,2024-01-22 17:28:37,@christopher99,695886,41321,421,15899,815401,7.07,"['#Fit', '#Tech']",-0.79,Education,,,,,,,,,,million,35.0,#right
Facebook,FA_780762,image,2024-09-29 17:26:00,@mollyswanson,1791653,11527,8342,11258,773019,4.03,"['#Life', '#Fashion']",0.51,Tech,,,,,,,,,,,,
LinkedIn,LI_389154,video,2024-11-17 00:45:09,@cookvicki,1217781,43463,662,11229,728645,7.6,"['#Tech', '#Fit']",0.58,Tech,,,,,,,,,,,,
YouTube,YO_971107,reel,2024-07-02 00:55:44,@ramseydouglas,1310415,47972,2599,15397,821639,8.03,"['#Tech', '#Fit']",-0.84,Tech,38.41,128.0,994.0,,,,,,,,,
Facebook,FA_712080,short_video,2024-06-04 14:59:35,@mallory95,1282546,10166,6362,18162,874266,3.97,"['#Life', '#Fit']",-0.17,Fitness,,,,,,,,,,,,
Facebook,FA_947916,image,2024-09-13 20:08:07,@dward,1950312,23819,1896,17087,738410,5.8,"['#Fashion', '#Tech']",0.21,Fitness,,,,,,,,,,,,
TikTok,TI_984561,image,2024-09-12 12:59:48,@michael71,1838175,21776,7594,19122,382917,12.66,"['#Fit', '#Gaming']",0.88,Fitness,,,,,,,,,,hard,351.0,#what
Facebook,FA_992812,image,2024-03-28 19:51:33,@brandonwilson,1432575,31472,6623,155,713807,5.36,"['#Tech', '#Life']",-0.79,Tech,,,,,,,,,,,,
TikTok,TI_747549,reel,2024-11-14 22:49:20,@odonnellsarah,458445,2015,775,14930,347007,5.11,"['#Fit', '#Gaming']",-0.17,Education,,,,,,,,,,million,468.0,#note
TikTok,TI_274454,image,2024-12-06 06:18:58,@yolandalewis,1016453,31900,5039,18424,181505,30.5,"['#Gaming', '#Life']",0.61,Fitness,,,,,,,,,,authority,363.0,#their
Facebook,FA_187767,video,2024-03-27 16:18:36,@gstevens,1939228,6748,2203,4496,541249,2.48,"['#Life', '#Gaming']",0.14,Tech,,,,,,,,,,,,
LinkedIn,LI_165322,image,2024-09-08 20:11:58,@brewerjoe,1928642,6439,4587,17848,164462,17.56,"['#Life', '#Fit']",0.59,Education,,,,,,,,,,,,
YouTube,YO_902755,short_video,2024-01-21 18:22:33,@susanjefferson,392710,37054,2343,1354,365393,11.15,"['#Tech', '#Fit']",0.47,Fashion,15.73,8182.0,715.0,,,,,,,,,
LinkedIn,LI_703354,short_video,2024-07-14 22:57:44,@charles43,287461,36786,242,13588,747709,6.77,"['#Life', '#Tech']",-0.21,Gaming,,,,,,,,,,,,
YouTube,YO_156261,video,2024-05-14 01:51:43,@antoniosnyder,220015,23007,6200,11642,614821,6.64,"['#Fashion', '#Fit']",-0.34,Gaming,48.97,6963.0,644.0,,,,,,,,,
YouTube,YO_866353,short_video,2024-10-15 05:55:01,@llewis,1088799,34522,4479,6313,225200,20.12,"['#Fashion', '#Tech']",0.28,Fashion,27.24,3148.0,68.0,,,,,,,,,
TikTok,TI_666365,short_video,2024-08-15 11:41:15,@richardlittle,336333,46357,4115,19545,971878,7.2,"['#Tech', '#Gaming']",0.3,Gaming,,,,,,,,,,store,98.0,#others
Twitter,TW_918464,video,2024-01-27 09:46:33,@amber37,563405,28867,881,6745,588298,6.2,"['#Fashion', '#Tech']",-0.08,Education,,,,2175.0,1625.0,762230.0,,,,,,
Instagram,IN_361655,short_video,2024-10-02 21:30:19,@wsimmons,1734381,33997,4261,13418,927190,5.57,"['#Tech', '#Life']",0.75,Fashion,,,,,,,4543.0,11646.0,False,,,
TikTok,TI_631934,short_video,2024-10-02 16:23:22,@wrightaustin,1310038,47235,3615,3647,409723,13.3,"['#Life', '#Fashion']",-0.37,Fashion,,,,,,,,,,with,33.0,#door
TikTok,TI_693735,short_video,2024-03-24 17:09:29,@jill06,882375,14419,3625,7049,988390,2.54,"['#Fit', '#Fashion']",0.51,Tech,,,,,,,,,,rock,251.0,#voice
Instagram,IN_787585,reel,2024-08-01 11:11:38,@brandon66,1015552,10901,5187,3130,481778,3.99,"['#Fashion', '#Gaming']",0.55,Tech,,,,,,,1297.0,17203.0,True,,,
TikTok,TI_657952,reel,2024-03-26 04:23:43,@maryrojas,1727696,37178,2930,2194,530413,7.98,"['#Fashion', '#Gaming']",0.3,Fitness,,,,,,,,,,collection,302.0,#author
Twitter,TW_797376,video,2024-10-08 00:16:06,@michael92,1215238,33576,6862,19301,839163,7.12,"['#Fit', '#Gaming']",-0.76,Education,,,,28.0,1401.0,682649.0,,,,,,
LinkedIn,LI_116622,reel,2024-08-10 06:00:09,@darrell31,1761055,2456,9886,17806,2301,1310.21,"['#Fashion', '#Gaming']",-0.43,Gaming,,,,,,,,,,,,
YouTube,YO_667338,image,2024-04-18 14:36:49,@jjacobs,174519,21931,3875,9076,853352,4.09,"['#Tech', '#Life']",0.36,Fashion,24.86,6551.0,717.0,,,,,,,,,
YouTube,YO_385308,short_video,2024-08-03 03:19:01,@michaelzuniga,528140,41886,4754,2216,854051,5.72,"['#Life', '#Fashion']",0.35,Fashion,20.91,4164.0,476.0,,,,,,,,,
YouTube,YO_552364,reel,2024-10-10 06:51:11,@churchandrew,1778555,39903,8989,19628,401697,17.06,"['#Fit', '#Gaming']",0.06,Fashion,11.2,1229.0,181.0,,,,,,,,,
Instagram,IN_160241,video,2024-02-13 15:09:23,@jacob78,508357,26685,544,1458,882866,3.25,"['#Life', '#Fashion']",0.07,Fitness,,,,,,,4440.0,16571.0,True,,,
YouTube,YO_621033,short_video,2024-06-13 19:26:23,@jasoncook,369163,31963,496,15879,64243,75.24,"['#Fashion', '#Tech']",0.97,Education,59.13,1105.0,12.0,,,,,,,,,
Instagram,IN_651468,image,2024-04-16 21:43:34,@patrickgomez,595468,35326,1189,1488,969211,3.92,"['#Life', '#Gaming']",-0.71,Education,,,,,,,1026.0,4800.0,False,,,
YouTube,YO_313565,reel,2024-06-27 16:46:35,@changdesiree,439234,45828,8881,7281,696807,8.9,"['#Fit', '#Gaming']",0.66,Gaming,5.99,9644.0,67.0,,,,,,,,,
Twitter,TW_566486,image,2024-11-23 18:57:12,@deniselopez,1050598,16066,6756,14442,230796,16.15,"['#Gaming', '#Tech']",-0.44,Fashion,,,,4327.0,1.0,963391.0,,,,,,
Facebook,FA_946030,reel,2024-01-07 08:57:35,@combsjames,640865,21041,5144,11661,540260,7.01,"['#Fashion', '#Life']",0.27,Fitness,,,,,,,,,,,,
Twitter,TW_985587,short_video,2024-03-29 07:02:44,@tsmith,1317894,31676,924,2191,432861,8.04,"['#Fit', '#Life']",0.74,Fashion,,,,1294.0,1227.0,724414.0,,,,,,
Instagram,IN_765199,short_video,2024-11-26 16:49:51,@loretta58,1560905,39041,658,12112,236473,21.91,"['#Life', '#Fashion']",-0.74,Gaming,,,,,,,3546.0,10753.0,False,,,
YouTube,YO_119600,short_video,2024-11-05 22:50:23,@ryan81,1757718,27501,1253,6406,68637,51.23,"['#Fashion', '#Fit']",0.16,Fitness,44.52,4585.0,981.0,,,,,,,,,
TikTok,TI_879363,video,2024-01-30 18:45:06,@wattsjacob,260290,8152,7986,6742,470486,4.86,"['#Gaming', '#Fashion']",0.12,Gaming,,,,,,,,,,American,400.0,#score
LinkedIn,LI_841032,reel,2024-11-21 23:30:46,@daniel91,38716,7167,1156,10275,662927,2.81,"['#Gaming', '#Tech']",-0.79,Fashion,,,,,,,,,,,,
Twitter,TW_134604,video,2024-12-19 01:49:41,@valeriepalmer,1064903,8627,2744,4178,751138,2.07,"['#Tech', '#Gaming']",0.69,Education,,,,3994.0,331.0,276649.0,,,,,,
Facebook,FA_305922,reel,2024-03-24 18:59:59,@perezbarbara,1578804,26244,9174,8782,987346,4.48,"['#Fit', '#Fashion']",0.15,Fitness,,,,,,,,,,,,
TikTok,TI_165814,image,2024-02-27 03:07:17,@lisa69,666302,8598,8023,3293,18910,105.31,"['#Fit', '#Tech']",0.17,Gaming,,,,,,,,,,it,52.0,#painting
Facebook,FA_757329,reel,2024-11-28 13:01:09,@jerry42,634741,40894,1887,9767,353794,14.85,"['#Fashion', '#Tech']",-0.93,Fitness,,,,,,,,,,,,
Instagram,IN_843927,short_video,2024-11-12 07:25:39,@agonzalez,1472583,18678,8277,6217,94053,35.27,"['#Life', '#Tech']",-0.11,Gaming,,,,,,,4785.0,16542.0,True,,,
Facebook,FA_173221,reel,2024-04-17 09:27:28,@deborah88,1555808,28753,62,4929,21043,160.36,"['#Tech', '#Life']",0.96,Fashion,,,,,,,,,,,,
TikTok,TI_946425,image,2024-12-08 15:45:26,@hullrebekah,569569,38166,8026,8431,949624,5.75,"['#Life', '#Gaming']",0.67,Tech,,,,,,,,,,line,198.0,#still
Instagram,IN_189243,image,2024-08-30 03:45:28,@dorozco,1965383,19499,2179,14679,461176,7.88,"['#Tech', '#Fashion']",0.88,Fashion,,,,,,,4733.0,5050.0,True,,,
Instagram,IN_255593,image,2024-10-19 01:00:55,@victoria90,570074,9849,7904,9641,48412,56.59,"['#Tech', '#Fashion']",0.06,Fitness,,,,,,,4108.0,18227.0,True,,,
YouTube,YO_117905,image,2024-03-07 08:33:53,@millerbradley,1869063,41461,313,4175,446599,10.29,"['#Life', '#Fit']",0.32,Education,35.92,6543.0,362.0,,,,,,,,,
TikTok,TI_472347,video,2024-09-18 03:05:38,@ypalmer,207928,1032,8219,17684,328425,8.2,"['#Fit', '#Gaming']",-0.14,Gaming,,,,,,,,,,although,196.0,#dream
YouTube,YO_902651,short_video,2024-07-17 16:02:04,@trocha,1893903,7042,7430,5722,569313,3.55,"['#Life', '#Tech']",0.54,Fitness,35.28,4498.0,939.0,,,,,,,,,
YouTube,YO_837899,short_video,2024-03-31 16:33:02,@rossedward,55938,14500,6758,6136,57747,47.44,"['#Tech', '#Fit']",-0.23,Fitness,8.26,338.0,870.0,,,,,,,,,
Instagram,IN_776018,video,2024-06-06 23:45:07,@mahoneyhannah,171170,18319,2671,18202,985484,3.98,"['#Fashion', '#Gaming']",-0.61,Gaming,,,,,,,2938.0,11728.0,False,,,
Twitter,TW_217858,video,2024-12-10 20:08:52,@sandersjoshua,291991,24187,6345,1361,166239,19.19,"['#Tech', '#Life']",-0.58,Gaming,,,,571.0,1263.0,571439.0,,,,,,
TikTok,TI_921440,short_video,2024-03-19 03:55:40,@jchurch,1451465,8533,9142,14088,60737,52.3,"['#Tech', '#Life']",-0.39,Fashion,,,,,,,,,,wish,231.0,#give
Instagram,IN_687461,reel,2024-02-09 01:30:21,@powersjohn,1423141,17341,4741,17397,464168,8.51,"['#Fit', '#Gaming']",-0.82,Gaming,,,,,,,552.0,13376.0,True,,,
Twitter,TW_508390,reel,2024-05-23 20:59:50,@wrice,107979,23378,1682,13933,783643,4.98,"['#Fit', '#Gaming']",0.45,Tech,,,,3348.0,97.0,643840.0,,,,,,
Facebook,FA_265201,image,2024-04-21 08:45:44,@hannahharper,780009,39735,6925,12080,950491,6.18,"['#Fashion', '#Life']",0.25,Fashion,,,,,,,,,,,,
TikTok,TI_993873,image,2024-08-27 02:34:55,@lcarter,595964,21941,8439,2347,545571,6.0,"['#Fit', '#Fashion']",0.3,Gaming,,,,,,,,,,kind,174.0,#discover
LinkedIn,LI_911439,image,2024-02-13 13:00:30,@drewellis,742314,39662,2306,7920,841767,5.93,"['#Fashion', '#Life']",-0.2,Fitness,,,,,,,,,,,,
LinkedIn,LI_761544,short_video,2024-11-27 01:47:37,@zrasmussen,1596138,43947,3419,13589,497023,12.26,"['#Tech', '#Gaming']",-0.41,Gaming,,,,,,,,,,,,
LinkedIn,LI_438224,video,2024-02-04 02:08:02,@katrina57,1810738,7346,5295,16206,508608,5.67,"['#Tech', '#Fashion']",-0.06,Tech,,,,,,,,,,,,
LinkedIn,LI_531142,short_video,2024-12-16 12:23:38,@reginabanks,1023228,20963,1154,688,495578,4.6,"['#Gaming', '#Tech']",0.02,Gaming,,,,,,,,,,,,
TikTok,TI_954366,video,2024-01-01 16:06:45,@dennis60,1036938,8955,4626,5377,727252,2.61,"['#Life', '#Tech']",0.21,Fashion,,,,,,,,,,source,98.0,#event
Facebook,FA_176340,video,2024-02-05 12:50:58,@kbrown,288766,43873,7350,18350,491104,14.17,"['#Life', '#Fashion']",0.03,Education,,,,,,,,,,,,
LinkedIn,LI_347529,image,2024-07-24 00:59:27,@jcharles,739565,25848,6645,3144,888902,4.01,"['#Fit', '#Gaming']",-0.61,Fitness,,,,,,,,,,,,
Instagram,IN_636923,short_video,2024-09-25 09:36:52,@angelasantos,1823207,49770,6252,2028,116552,49.81,"['#Gaming', '#Life']",-0.69,Fitness,,,,,,,1310.0,6484.0,True,,,
Instagram,IN_220152,image,2024-12-17 18:31:10,@pamelalee,1317490,7526,3348,8239,482653,3.96,"['#Tech', '#Life']",0.69,Gaming,,,,,,,2206.0,3073.0,True,,,
LinkedIn,LI_764952,video,2024-04-14 16:50:42,@christopher85,977507,24960,466,15210,960149,4.23,"['#Gaming', '#Fashion']",0.98,Fitness,,,,,,,,,,,,
Instagram,IN_283088,short_video,2024-05-02 17:42:24,@dylanpatrick,748134,23464,1558,629,512593,5.0,"['#Fashion', '#Tech']",0.8,Education,,,,,,,543.0,18525.0,False,,,
Facebook,FA_300050,video,2024-05-07 17:29:29,@qcollins,781704,29181,5426,1699,650178,5.58,"['#Life', '#Gaming']",-0.39,Tech,,,,,,,,,,,,
YouTube,YO_791562,video,2024-09-06 08:10:23,@lisa48,126276,18744,7175,15573,566525,7.32,"['#Life', '#Tech']",0.98,Education,37.3,5463.0,148.0,,,,,,,,,
TikTok,TI_259991,reel,2024-04-30 22:38:44,@tina95,1522063,43302,173,17572,168114,36.31,"['#Tech', '#Gaming']",0.54,Tech,,,,,,,,,,old,402.0,#many
Instagram,IN_605766,short_video,2024-09-29 14:04:19,@kimberly37,1173771,9869,411,3740,68475,20.47,"['#Tech', '#Fashion']",-0.02,Fashion,,,,,,,2096.0,2333.0,False,,,
Facebook,FA_141606,short_video,2024-05-27 02:53:25,@kevinholmes,370810,40328,8603,1304,616634,8.15,"['#Fashion', '#Tech']",-0.13,Fashion,,,,,,,,,,,,
TikTok,TI_953055,short_video,2024-10-02 05:34:15,@vanessa08,1982883,46524,3278,4896,730288,7.49,"['#Tech', '#Life']",-0.81,Education,,,,,,,,,,wait,23.0,#a
Instagram,IN_506750,video,2024-10-02 00:50:01,@gharris,947118,15663,8083,4446,100212,28.13,"['#Fashion', '#Gaming']",-0.27,Fashion,,,,,,,3258.0,17968.0,False,,,
Instagram,IN_352301,image,2024-04-20 01:24:15,@farmerryan,977866,28930,8682,3626,527037,7.82,"['#Life', '#Gaming']",-0.09,Education,,,,,,,3875.0,1041.0,True,,,
Twitter,TW_625098,short_video,2024-12-25 04:27:02,@todd02,751317,45379,5571,9682,398605,15.21,"['#Life', '#Fashion']",-0.74,Tech,,,,201.0,1592.0,913711.0,,,,,,
TikTok,TI_606347,image,2024-01-05 01:29:46,@craiglutz,850521,22331,3412,5734,447955,7.03,"['#Fashion', '#Fit']",0.37,Tech,,,,,,,,,,around,79.0,#window
Twitter,TW_200514,reel,2024-04-15 21:25:45,@michaelgardner,835346,24147,658,6406,827613,3.77,"['#Life', '#Fashion']",0.66,Fashion,,,,1676.0,403.0,527391.0,,,,,,
Facebook,FA_587362,reel,2024-03-02 08:48:42,@terricarter,1393034,29191,9473,19715,328166,17.79,"['#Tech', '#Life']",0.63,Fitness,,,,,,,,,,,,
Twitter,TW_642045,short_video,2024-05-24 02:59:20,@jessicamacias,316020,25592,9953,11913,643586,7.37,"['#Fashion', '#Gaming']",-0.99,Education,,,,1910.0,973.0,16969.0,,,,,,
Instagram,IN_425954,reel,2024-06-26 11:43:34,@brandirusso,17836,41456,5228,11880,951767,6.15,"['#Fashion', '#Tech']",-0.68,Gaming,,,,,,,2178.0,16796.0,False,,,
YouTube,YO_398899,video,2024-02-19 15:46:12,@kevin98,53140,18574,4897,17720,119838,34.37,"['#Fashion', '#Life']",-0.53,Gaming,56.06,5828.0,13.0,,,,,,,,,
LinkedIn,LI_154414,short_video,2024-04-26 01:26:29,@kennedypaul,815191,12899,1754,12128,710298,3.77,"['#Life', '#Fashion']",0.91,Education,,,,,,,,,,,,
LinkedIn,LI_805302,video,2024-12-12 13:26:28,@wellssara,1162335,7330,6527,10681,792334,3.1,"['#Fit', '#Life']",0.59,Education,,,,,,,,,,,,
Twitter,TW_755592,image,2024-09-28 13:01:00,@jennifer28,337061,2925,8465,7309,133633,13.99,"['#Life', '#Fit']",-0.77,Gaming,,,,2476.0,21.0,511377.0,,,,,,
LinkedIn,LI_316188,video,2024-12-15 08:00:24,@jweber,1137888,35139,5493,9291,35703,139.83,"['#Gaming', '#Tech']",-0.09,Education,,,,,,,,,,,,
YouTube,YO_697174,image,2024-10-11 19:17:25,@kathrynholt,1185046,31237,6515,8810,214743,21.68,"['#Fit', '#Fashion']",0.52,Tech,22.11,5954.0,193.0,,,,,,,,,
Instagram,IN_460349,short_video,2024-07-19 09:53:06,@warddebra,1901970,18805,4776,9317,550679,5.97,"['#Fit', '#Life']",0.58,Fashion,,,,,,,553.0,9766.0,True,,,
LinkedIn,LI_922155,short_video,2024-07-07 17:43:35,@qcrosby,205329,33665,8936,18880,499017,12.32,"['#Fit', '#Tech']",0.86,Tech,,,,,,,,,,,,
Instagram,IN_229585,short_video,2024-05-05 03:34:53,@james17,852146,40843,1901,16409,790831,7.48,"['#Life', '#Fit']",-0.43,Education,,,,,,,416.0,6995.0,False,,,
LinkedIn,LI_354854,image,2024-06-01 15:55:05,@wdudley,886798,44856,7005,3212,402281,13.69,"['#Tech', '#Fit']",-0.02,Fashion,,,,,,,,,,,,
LinkedIn,LI_878893,short_video,2024-03-30 07:12:01,@brownrobert,115287,41278,4151,6378,986039,5.25,"['#Fit', '#Tech']",-0.82,Education,,,,,,,,,,,,
TikTok,TI_379865,image,2024-12-15 12:40:55,@maurice03,1325032,39085,9829,2446,529930,9.69,"['#Gaming', '#Fashion']",0.66,Gaming,,,,,,,,,,since,200.0,#again
Twitter,TW_276243,image,2024-02-20 17:34:28,@bobstanley,1626438,27029,2341,6548,66686,53.86,"['#Life', '#Fit']",-0.09,Gaming,,,,3342.0,1660.0,850209.0,,,,,,
YouTube,YO_783860,reel,2024-05-14 02:05:59,@calebcurry,318054,7766,9540,3413,777177,2.67,"['#Fashion', '#Life']",-0.85,Education,15.41,6100.0,797.0,,,,,,,,,
Twitter,TW_442678,reel,2024-01-07 06:51:43,@oarellano,1257968,19591,8094,1100,759077,3.79,"['#Life', '#Tech']",0.93,Gaming,,,,2610.0,207.0,390189.0,,,,,,
Facebook,FA_871554,video,2024-04-14 12:09:25,@edwardmyers,1224500,47841,805,3576,283689,18.41,"['#Life', '#Fashion']",-0.54,Gaming,,,,,,,,,,,,
TikTok,TI_121311,reel,2024-08-05 09:03:49,@fitzgeraldpamela,1385557,14059,8604,13345,727073,4.95,"['#Life', '#Fashion']",-0.35,Gaming,,,,,,,,,,office,132.0,#between
YouTube,YO_800750,short_video,2024-08-15 03:15:50,@kimberly68,1832370,38643,5713,17045,759059,8.09,"['#Fashion', '#Life']",0.84,Gaming,53.51,8748.0,913.0,,,,,,,,,
LinkedIn,LI_912844,reel,2024-03-11 16:58:06,@butlerphilip,864423,22380,1114,9217,809398,4.04,"['#Life', '#Gaming']",0.75,Tech,,,,,,,,,,,,
YouTube,YO_287323,reel,2024-05-13 08:36:34,@owagner,1295279,8390,1578,12295,287703,7.74,"['#Fit', '#Tech']",0.14,Gaming,4.36,4022.0,243.0,,,,,,,,,
TikTok,TI_321885,image,2024-04-01 08:41:34,@abailey,928748,22233,9058,13636,229354,19.59,"['#Fashion', '#Gaming']",-0.1,Fashion,,,,,,,,,,including,121.0,#international
YouTube,YO_502616,reel,2024-11-08 12:33:54,@ejohnson,1952617,22643,4502,1142,978859,2.89,"['#Fit', '#Life']",0.93,Gaming,14.06,2325.0,538.0,,,,,,,,,
Facebook,FA_286935,video,2024-07-23 20:26:39,@donna32,1990233,38216,6566,13676,130908,44.66,"['#Tech', '#Fit']",0.87,Fashion,,,,,,,,,,,,
Twitter,TW_859309,image,2024-08-11 03:50:21,@catherine26,1592256,2104,4596,5034,1899,617.9,"['#Fit', '#Life']",-0.76,Tech,,,,1498.0,1617.0,766242.0,,,,,,
Instagram,IN_856595,reel,2024-06-27 23:41:05,@laurenpark,1968642,9727,2634,4129,598054,2.76,"['#Fit', '#Fashion']",0.58,Fashion,,,,,,,4963.0,6408.0,False,,,
TikTok,TI_482120,short_video,2024-03-03 00:01:41,@hdonaldson,1372900,47814,1658,5283,610419,8.97,"['#Tech', '#Life']",-0.57,Gaming,,,,,,,,,,computer,70.0,#fish
YouTube,YO_477465,image,2024-10-27 02:53:21,@gfields,1215957,29792,234,5129,72527,48.47,"['#Fashion', '#Life']",-0.52,Education,32.1,758.0,732.0,,,,,,,,,
YouTube,YO_782912,short_video,2024-09-17 13:05:19,@kevin74,235052,5647,6097,1627,299271,4.47,"['#Gaming', '#Tech']",0.04,Fashion,27.62,5791.0,542.0,,,,,,,,,
LinkedIn,LI_700910,reel,2024-07-25 15:43:03,@jeromesmith,1882926,41616,814,5613,397313,12.09,"['#Gaming', '#Tech']",-0.46,Gaming,,,,,,,,,,,,
LinkedIn,LI_679949,video,2024-12-13 17:39:47,@curtisyolanda,513240,44887,3755,16763,735592,8.89,"['#Gaming', '#Fit']",-0.2,Education,,,,,,,,,,,,
LinkedIn,LI_194871,short_video,2024-09-29 10:49:27,@laurenwhite,1776606,21628,4642,6200,61149,53.1,"['#Life', '#Tech']",-0.2,Fashion,,,,,,,,,,,,
LinkedIn,LI_129156,video,2024-07-21 01:27:07,@qhoover,259038,29017,3867,11309,568985,7.77,"['#Gaming', '#Fashion']",0.88,Fitness,,,,,,,,,,,,
Instagram,IN_870688,video,2024-02-26 02:19:32,@jonathan91,1214052,25901,5430,19345,203552,24.9,"['#Fashion', '#Gaming']",-0.77,Fashion,,,,,,,2072.0,1299.0,True,,,
LinkedIn,LI_749846,short_video,2024-12-03 23:04:13,@david03,1401756,5342,5718,760,415983,2.84,"['#Fashion', '#Gaming']",0.55,Education,,,,,,,,,,,,
TikTok,TI_153289,short_video,2024-11-07 12:52:14,@dwayne69,648186,16439,36,3730,562159,3.59,"['#Life', '#Fit']",-0.66,Fitness,,,,,,,,,,when,251.0,#your
Instagram,IN_227556,reel,2024-12-28 21:31:25,@ballen,1596514,38807,6506,9169,282470,19.29,"['#Tech', '#Fashion']",-0.9,Tech,,,,,,,256.0,12714.0,True,,,
YouTube,YO_237148,image,2024-10-30 06:19:16,@jessica16,120878,22002,5701,907,592015,4.83,"['#Gaming', '#Fashion']",-0.48,Gaming,47.14,8425.0,701.0,,,,,,,,,
Facebook,FA_793131,video,2024-05-10 19:49:22,@aaron63,1239325,27689,8576,7225,278654,15.61,"['#Tech', '#Gaming']",-0.64,Tech,,,,,,,,,,,,
YouTube,YO_254664,video,2024-05-21 23:35:06,@walter39,1527328,17272,8608,6610,159045,20.43,"['#Fashion', '#Gaming']",0.77,Education,53.47,6403.0,729.0,,,,,,,,,
Twitter,TW_119847,image,2024-06-28 22:21:05,@joshua58,1599579,7811,754,7330,404487,3.93,"['#Life', '#Gaming']",0.89,Fashion,,,,1177.0,860.0,454450.0,,,,,,
YouTube,YO_293168,image,2024-05-23 14:00:20,@tbrooks,1784464,22300,1028,3451,431550,6.21,"['#Gaming', '#Fashion']",0.46,Education,50.46,8401.0,696.0,,,,,,,,,
TikTok,TI_685512,image,2024-11-24 15:43:19,@ruth65,1988635,44524,1919,6862,928089,5.74,"['#Gaming', '#Fit']",-0.69,Education,,,,,,,,,,see,418.0,#oil
Instagram,IN_281874,short_video,2024-03-17 22:56:44,@cdowns,954475,1792,594,3332,863009,0.66,"['#Tech', '#Gaming']",-0.39,Fitness,,,,,,,2435.0,12252.0,True,,,
YouTube,YO_152190,reel,2024-03-10 21:50:43,@andreafrench,31981,25586,1284,11915,379192,10.23,"['#Life', '#Gaming']",-0.98,Gaming,3.28,6337.0,535.0,,,,,,,,,
Instagram,IN_633895,video,2024-11-13 19:47:28,@millerheather,1322533,4890,1310,10463,905812,1.84,"['#Tech', '#Fashion']",-0.05,Fashion,,,,,,,4746.0,17486.0,True,,,
YouTube,YO_896125,short_video,2024-08-19 18:39:27,@jaredcowan,1220442,44414,6545,12969,647604,9.87,"['#Life', '#Fit']",0.29,Fitness,2.08,2222.0,259.0,,,,,,,,,
Instagram,IN_983199,image,2024-11-14 13:45:56,@hansenjason,1280126,48662,8439,10290,953433,7.07,"['#Gaming', '#Life']",0.44,Fitness,,,,,,,2145.0,2823.0,True,,,
Facebook,FA_638457,image,2024-05-19 10:37:45,@jennifer20,13624,11634,3442,2419,868016,2.02,"['#Gaming', '#Fit']",0.78,Fitness,,,,,,,,,,,,
LinkedIn,LI_516013,video,2024-07-22 02:49:02,@jameshayes,1180336,49943,7442,5163,262618,23.82,"['#Fashion', '#Tech']",0.31,Fitness,,,,,,,,,,,,
Twitter,TW_959094,short_video,2024-04-06 21:48:29,@lgonzalez,1934201,33428,2370,17131,619838,8.54,"['#Gaming', '#Fit']",-0.6,Gaming,,,,2968.0,1872.0,278146.0,,,,,,
Facebook,FA_801296,video,2024-05-15 22:29:19,@zkelly,1406155,49435,4583,5481,96628,61.58,"['#Tech', '#Gaming']",-0.57,Tech,,,,,,,,,,,,
Facebook,FA_394126,reel,2024-02-12 17:12:40,@agonzales,1952652,44170,9914,8067,217573,28.57,"['#Tech', '#Life']",0.17,Fashion,,,,,,,,,,,,
TikTok,TI_639183,video,2024-03-22 14:09:16,@fmoore,676569,49133,6524,14998,295830,23.88,"['#Life', '#Fit']",0.88,Fashion,,,,,,,,,,central,83.0,#one
Facebook,FA_206711,image,2024-09-23 22:48:52,@norma55,574092,27457,7927,5802,295204,13.95,"['#Tech', '#Gaming']",-0.72,Education,,,,,,,,,,,,
TikTok,TI_484699,short_video,2024-06-06 15:51:53,@gmatthews,860263,31447,4026,12899,526466,9.19,"['#Fashion', '#Life']",-0.81,Education,,,,,,,,,,page,419.0,#cost
Instagram,IN_566937,short_video,2024-10-31 03:46:38,@gabriellebrown,285446,30550,8168,9238,167031,28.71,"['#Gaming', '#Tech']",0.52,Gaming,,,,,,,3634.0,6201.0,True,,,
Instagram,IN_514479,video,2024-02-06 17:33:01,@schultzjames,225617,14137,804,4774,365704,5.39,"['#Tech', '#Fashion']",-0.69,Gaming,,,,,,,2283.0,5919.0,True,,,
YouTube,YO_665905,short_video,2024-04-28 09:48:49,@sloananthony,1876697,25709,7348,13342,911637,5.09,"['#Fit', '#Tech']",0.2,Gaming,20.05,5909.0,14.0,,,,,,,,,
TikTok,TI_901772,reel,2024-01-17 08:59:01,@gboyd,1289300,34576,4306,5313,101884,43.38,"['#Tech', '#Fit']",0.49,Fashion,,,,,,,,,,concern,357.0,#two
TikTok,TI_376543,video,2024-03-21 20:50:50,@qhahn,1579009,25895,3120,2703,948814,3.34,"['#Tech', '#Gaming']",-0.72,Tech,,,,,,,,,,design,99.0,#say
TikTok,TI_823284,short_video,2024-02-09 04:20:02,@robertsmichael,274341,16618,8653,2758,676743,4.14,"['#Fit', '#Tech']",0.35,Education,,,,,,,,,,stop,311.0,#sport
